missionprogress_id,started_at,lession_id,is_complete,completed_at
4867235,9/12/2021 0:00,285,TRUE,9/14/2021 6:00
4868677,9/12/2021 0:00,213,TRUE,9/12/2021 22:26
4868652,9/12/2021 0:00,254,TRUE,9/13/2021 22:41
4867281,9/12/2021 0:00,293,TRUE,9/12/2021 7:44
4867230,9/12/2021 0:00,252,FALSE,
4868181,9/12/2021 0:00,431,TRUE,9/12/2021 21:04
4868572,9/12/2021 0:00,527,TRUE,9/12/2021 21:15
4867283,9/12/2021 0:00,243,TRUE,9/12/2021 9:10
4868011,9/12/2021 0:00,431,TRUE,9/12/2021 15:40
4868529,9/12/2021 0:00,2000587,TRUE,9/12/2021 20:56
4866934,9/12/2021 0:00,315,TRUE,9/13/2021 11:40
4867259,9/12/2021 0:00,311,FALSE,
4867604,9/12/2021 0:00,185,FALSE,
4868234,9/12/2021 0:00,499,TRUE,9/12/2021 21:11
4868130,9/12/2021 0:00,256,TRUE,9/12/2021 16:38
4868673,9/12/2021 0:00,590,TRUE,9/12/2021 23:30
4867461,9/12/2021 0:00,68,TRUE,9/12/2021 9:51
4867533,9/12/2021 0:00,520,TRUE,9/12/2021 10:32
4868173,9/12/2021 0:00,373,TRUE,9/13/2021 18:22
4867989,9/12/2021 0:00,520,TRUE,9/13/2021 9:37
4867702,9/12/2021 0:00,420,TRUE,9/13/2021 3:56
4866930,9/12/2021 0:00,466,FALSE,
4867675,9/12/2021 0:00,2000574,TRUE,9/12/2021 12:00
4867984,9/12/2021 0:00,307,TRUE,9/12/2021 16:26
4867443,9/12/2021 0:00,2000588,TRUE,9/12/2021 9:34
4868681,9/12/2021 0:00,110,TRUE,9/13/2021 13:54
4868076,9/12/2021 0:00,355,TRUE,9/13/2021 7:10
4868369,9/12/2021 0:00,290,TRUE,9/19/2021 23:07
4867606,9/12/2021 0:00,200,FALSE,
4867357,9/12/2021 0:00,311,TRUE,9/12/2021 8:32
4867018,9/12/2021 0:00,2000311,TRUE,9/12/2021 2:26
4868016,9/12/2021 0:00,2000311,TRUE,9/12/2021 15:35
4867174,9/12/2021 0:00,210,TRUE,9/12/2021 5:34
4867470,9/12/2021 0:00,521,FALSE,
4867426,9/12/2021 0:00,311,FALSE,
4868712,9/12/2021 0:00,432,TRUE,9/22/2021 22:44
4867826,9/12/2021 0:00,127,TRUE,9/12/2021 13:27
4866955,9/12/2021 0:00,520,FALSE,
4868054,9/12/2021 0:00,356,TRUE,9/19/2021 15:27
4867086,9/12/2021 0:00,347,TRUE,9/13/2021 2:41
4867695,9/12/2021 0:00,348,FALSE,
4867151,9/12/2021 0:00,348,TRUE,9/12/2021 6:44
4867800,9/12/2021 0:00,311,FALSE,
4867156,9/12/2021 0:00,311,FALSE,
4867313,9/12/2021 0:00,2000312,FALSE,
4867217,9/12/2021 0:00,155,TRUE,9/12/2021 10:46
4868170,9/12/2021 0:00,311,FALSE,
4868643,9/12/2021 0:00,132,TRUE,9/12/2021 22:14
4867549,9/12/2021 0:00,141,TRUE,9/12/2021 11:29
4867758,9/12/2021 0:00,311,TRUE,9/12/2021 13:08
4868565,9/12/2021 0:00,380,TRUE,9/12/2021 21:58
4868741,9/12/2021 0:00,355,TRUE,9/13/2021 18:03
4867146,9/12/2021 0:00,119,TRUE,9/12/2021 5:25
4867739,9/12/2021 0:00,554,FALSE,
4867521,9/12/2021 0:00,200,FALSE,
4867556,9/12/2021 0:00,477,FALSE,
4867704,9/12/2021 0:00,134,TRUE,9/12/2021 12:40
4867956,9/12/2021 0:00,20,FALSE,
4867981,9/12/2021 0:00,1011,FALSE,
4868485,9/12/2021 0:00,496,TRUE,9/17/2021 17:20
4868721,9/12/2021 0:00,435,TRUE,9/12/2021 23:20
4868035,9/12/2021 0:00,311,FALSE,
4867002,9/12/2021 0:00,138,TRUE,9/12/2021 2:39
4868153,9/12/2021 0:00,503,TRUE,9/13/2021 19:11
4867982,9/12/2021 0:00,327,FALSE,
4868061,9/12/2021 0:00,135,TRUE,9/12/2021 18:12
4867652,9/12/2021 0:00,311,FALSE,
4867914,9/12/2021 0:00,200,TRUE,9/13/2021 22:16
4868117,9/12/2021 0:00,92,TRUE,9/13/2021 4:51
4868528,9/12/2021 0:00,463,TRUE,9/12/2021 23:27
4867689,9/12/2021 0:00,2000598,FALSE,
4867725,9/12/2021 0:00,92,TRUE,9/12/2021 14:24
4867279,9/12/2021 0:00,420,TRUE,9/12/2021 7:58
4867400,9/12/2021 0:00,237,TRUE,9/12/2021 8:59
4867282,9/12/2021 0:00,312,TRUE,9/12/2021 7:58
4867721,9/12/2021 0:00,242,TRUE,9/14/2021 9:25
4867260,9/12/2021 0:00,2000313,TRUE,9/12/2021 8:39
4868703,9/12/2021 0:00,420,TRUE,9/12/2021 23:03
4868353,9/12/2021 0:00,423,TRUE,9/12/2021 19:47
4867866,9/12/2021 0:00,200,TRUE,9/12/2021 16:22
4867270,9/12/2021 0:00,313,TRUE,9/12/2021 7:58
4867193,9/12/2021 0:00,311,FALSE,
4867012,9/12/2021 0:00,443,FALSE,
4868030,9/12/2021 0:00,421,TRUE,9/13/2021 2:41
4866909,9/12/2021 0:00,529,TRUE,9/12/2021 2:27
4868596,9/12/2021 0:00,2000588,TRUE,9/12/2021 21:50
4867843,9/12/2021 0:00,312,TRUE,9/12/2021 13:37
4868512,9/12/2021 0:00,343,FALSE,
4868704,9/12/2021 0:00,2000313,TRUE,9/13/2021 1:15
4867840,9/12/2021 0:00,91,TRUE,9/12/2021 13:35
4867816,9/12/2021 0:00,370,TRUE,9/12/2021 19:04
4868025,9/12/2021 0:00,350,FALSE,
4865896,9/11/2021 0:00,52,TRUE,9/11/2021 14:42
4865693,9/11/2021 0:00,110,TRUE,9/11/2021 8:11
4866855,9/11/2021 0:00,2000311,TRUE,9/11/2021 23:14
4866546,9/11/2021 0:00,2000311,TRUE,9/11/2021 18:37
4866525,9/11/2021 0:00,575,TRUE,9/11/2021 18:56
4866155,9/11/2021 0:00,431,TRUE,9/12/2021 15:31
4865789,9/11/2021 0:00,2000313,FALSE,
4866508,9/11/2021 0:00,52,FALSE,
4866610,9/11/2021 0:00,200,TRUE,9/14/2021 9:32
4866398,9/11/2021 0:00,252,TRUE,9/12/2021 19:44
4866551,9/11/2021 0:00,311,FALSE,
4866711,9/11/2021 0:00,499,FALSE,
4865477,9/11/2021 0:00,573,TRUE,9/11/2021 3:56
4865516,9/11/2021 0:00,2000311,TRUE,9/11/2021 4:42
4866615,9/11/2021 0:00,422,TRUE,10/5/2021 18:41
4865744,9/11/2021 0:00,574,TRUE,9/11/2021 8:55
4866216,9/11/2021 0:00,311,TRUE,9/11/2021 15:08
4866832,9/11/2021 0:00,353,TRUE,9/12/2021 0:34
4865640,9/11/2021 0:00,444,TRUE,9/15/2021 9:26
4866081,9/11/2021 0:00,527,TRUE,9/13/2021 11:37
4866134,9/11/2021 0:00,65,TRUE,9/12/2021 5:40
4866098,9/11/2021 0:00,1007,FALSE,
4866738,9/11/2021 0:00,128,TRUE,9/11/2021 21:22
4866437,9/11/2021 0:00,371,TRUE,9/11/2021 17:46
4865334,9/11/2021 0:00,2000311,FALSE,
4865528,9/11/2021 0:00,385,TRUE,9/11/2021 5:28
4865609,9/11/2021 0:00,496,FALSE,
4865410,9/11/2021 0:00,525,TRUE,9/11/2021 19:47
4865897,9/11/2021 0:00,307,TRUE,9/11/2021 11:02
4866614,9/11/2021 0:00,525,TRUE,9/11/2021 22:19
4865769,9/11/2021 0:00,284,FALSE,
4866060,9/11/2021 0:00,494,FALSE,
4866667,9/11/2021 0:00,314,TRUE,9/11/2021 20:45
4866494,9/11/2021 0:00,2000574,TRUE,9/11/2021 18:22
4866001,9/11/2021 0:00,93,TRUE,9/11/2021 12:32
4865959,9/11/2021 0:00,526,TRUE,9/11/2021 11:45
4865894,9/11/2021 0:00,586,TRUE,9/11/2021 11:01
4865617,9/11/2021 0:00,186,TRUE,9/14/2021 5:36
4866142,9/11/2021 0:00,191,TRUE,9/11/2021 15:26
4865561,9/11/2021 0:00,200,FALSE,
4865429,9/11/2021 0:00,308,TRUE,9/11/2021 4:07
4866566,9/11/2021 0:00,200,TRUE,9/11/2021 19:41
4865736,9/11/2021 0:00,312,FALSE,
4866282,9/11/2021 0:00,311,TRUE,9/14/2021 7:10
4866140,9/11/2021 0:00,313,TRUE,9/12/2021 12:02
4865820,9/11/2021 0:00,384,TRUE,9/11/2021 10:03
4866054,9/11/2021 0:00,348,TRUE,9/25/2021 10:22
4865269,9/11/2021 0:00,520,TRUE,9/11/2021 0:03
4866526,9/11/2021 0:00,2000585,TRUE,9/11/2021 18:27
4865714,9/11/2021 0:00,200,TRUE,9/11/2021 8:32
4866478,9/11/2021 0:00,574,TRUE,9/11/2021 18:00
4865757,9/11/2021 0:00,504,TRUE,9/11/2021 9:23
4866344,9/11/2021 0:00,200,TRUE,9/11/2021 17:32
4866808,9/11/2021 0:00,255,TRUE,9/11/2021 22:30
4866162,9/11/2021 0:00,1007,FALSE,
4865622,9/11/2021 0:00,315,TRUE,9/12/2021 10:14
4866199,9/11/2021 0:00,343,TRUE,9/12/2021 1:00
4865420,9/11/2021 0:00,200,TRUE,9/11/2021 3:35
4865615,9/11/2021 0:00,311,FALSE,
4866527,9/11/2021 0:00,190,TRUE,9/12/2021 20:13
4866177,9/11/2021 0:00,502,TRUE,9/11/2021 15:34
4866360,9/11/2021 0:00,494,FALSE,
4865928,9/11/2021 0:00,400,FALSE,
4865922,9/11/2021 0:00,311,FALSE,
4866839,9/11/2021 0:00,522,TRUE,9/11/2021 23:54
4865956,9/11/2021 0:00,381,TRUE,9/24/2021 14:55
4866712,9/11/2021 0:00,573,TRUE,9/14/2021 15:46
4866315,9/11/2021 0:00,356,TRUE,9/11/2021 16:00
4865347,9/11/2021 0:00,311,FALSE,
4866791,9/11/2021 0:00,190,TRUE,9/11/2021 22:32
4865469,9/11/2021 0:00,493,TRUE,9/11/2021 16:08
4866123,9/11/2021 0:00,309,TRUE,9/11/2021 17:51
4866151,9/11/2021 0:00,191,TRUE,9/13/2021 15:22
4866845,9/11/2021 0:00,587,TRUE,9/11/2021 23:12
4866252,9/11/2021 0:00,263,TRUE,9/11/2021 17:33
4865278,9/11/2021 0:00,313,FALSE,
4866343,9/11/2021 0:00,242,TRUE,9/11/2021 18:35
4866441,9/11/2021 0:00,92,TRUE,9/12/2021 11:45
4865584,9/11/2021 0:00,311,FALSE,
4865544,9/11/2021 0:00,52,FALSE,
4866126,9/11/2021 0:00,347,TRUE,9/11/2021 14:37
4865432,9/11/2021 0:00,311,TRUE,9/11/2021 3:05
4866658,9/11/2021 0:00,493,TRUE,9/11/2021 22:02
4865512,9/11/2021 0:00,421,TRUE,9/11/2021 7:59
4865798,9/11/2021 0:00,2000584,TRUE,9/11/2021 9:31
4866737,9/11/2021 0:00,311,FALSE,
4865803,9/11/2021 0:00,585,TRUE,9/11/2021 10:20
4866474,9/11/2021 0:00,574,FALSE,
4865964,9/11/2021 0:00,525,TRUE,9/11/2021 11:45
4866217,9/11/2021 0:00,1018,FALSE,
4866677,9/11/2021 0:00,378,TRUE,9/11/2021 20:56
4865696,9/11/2021 0:00,294,TRUE,9/11/2021 9:36
4866164,9/11/2021 0:00,403,FALSE,
4865697,9/11/2021 0:00,351,TRUE,9/11/2021 8:45
4865592,9/11/2021 0:00,601,FALSE,
4866056,9/11/2021 0:00,523,TRUE,9/11/2021 13:07
4865376,9/11/2021 0:00,345,TRUE,9/12/2021 18:23
4866416,9/11/2021 0:00,305,TRUE,9/11/2021 20:15
4865286,9/11/2021 0:00,311,TRUE,9/11/2021 17:32
4866705,9/11/2021 0:00,502,FALSE,
4866587,9/11/2021 0:00,447,TRUE,9/11/2021 20:38
4866490,9/11/2021 0:00,237,TRUE,9/11/2021 18:11
4865521,9/11/2021 0:00,574,TRUE,9/11/2021 5:14
4866553,9/11/2021 0:00,60,TRUE,9/13/2021 7:27
4866026,9/11/2021 0:00,311,FALSE,
4865558,9/11/2021 0:00,311,FALSE,
4866332,9/11/2021 0:00,498,TRUE,9/11/2021 16:08
4865987,9/11/2021 0:00,602,TRUE,10/11/2021 0:14
4866653,9/11/2021 0:00,587,TRUE,9/11/2021 20:11
4865549,9/11/2021 0:00,564,TRUE,9/11/2021 6:41
4866179,9/11/2021 0:00,155,TRUE,9/11/2021 16:08
4866893,9/11/2021 0:00,523,TRUE,9/12/2021 18:59
4866386,9/11/2021 0:00,574,FALSE,
4866241,9/11/2021 0:00,589,TRUE,9/11/2021 15:34
4866779,9/11/2021 0:00,574,FALSE,
4865490,9/11/2021 0:00,290,TRUE,12/23/2021 2:17
4865442,9/11/2021 0:00,311,FALSE,
4865725,9/11/2021 0:00,311,TRUE,9/11/2021 8:19
4865614,9/11/2021 0:00,311,FALSE,
4866576,9/11/2021 0:00,289,TRUE,10/14/2021 14:21
4865870,9/11/2021 0:00,1010,TRUE,9/25/2021 9:03
4866033,9/11/2021 0:00,200,TRUE,9/11/2021 13:30
4865421,9/11/2021 0:00,2000545,TRUE,9/11/2021 3:02
4866795,9/11/2021 0:00,343,TRUE,9/11/2021 22:54
4865887,9/11/2021 0:00,200,FALSE,
4866426,9/11/2021 0:00,311,FALSE,
4865948,9/11/2021 0:00,1000252,FALSE,
4865780,9/11/2021 0:00,312,TRUE,9/11/2021 18:15
4866557,9/11/2021 0:00,420,FALSE,
4865778,9/11/2021 0:00,525,TRUE,9/11/2021 10:31
4866180,9/11/2021 0:00,526,TRUE,9/11/2021 14:37
4866314,9/11/2021 0:00,557,FALSE,
4865623,9/11/2021 0:00,237,TRUE,9/11/2021 7:17
4866039,9/11/2021 0:00,311,FALSE,
4865787,9/11/2021 0:00,311,TRUE,9/26/2021 5:03
4865281,9/11/2021 0:00,386,TRUE,9/14/2021 21:34
4866775,9/11/2021 0:00,91,TRUE,9/13/2021 13:25
4866394,9/11/2021 0:00,65,FALSE,
4865439,9/11/2021 0:00,275,TRUE,9/12/2021 15:46
4866404,9/11/2021 0:00,355,TRUE,9/11/2021 17:19
4865390,9/11/2021 0:00,525,TRUE,9/11/2021 1:57
4866480,9/11/2021 0:00,524,TRUE,9/11/2021 19:28
4866542,9/11/2021 0:00,388,TRUE,9/11/2021 19:35
4866211,9/11/2021 0:00,2000311,TRUE,9/11/2021 14:56
4865423,9/11/2021 0:00,444,TRUE,9/11/2021 3:57
4866159,9/11/2021 0:00,575,FALSE,
4866830,9/11/2021 0:00,522,TRUE,9/11/2021 23:36
4865467,9/11/2021 0:00,499,FALSE,
4865816,9/11/2021 0:00,420,FALSE,
4866452,9/11/2021 0:00,349,TRUE,9/11/2021 17:35
4865472,9/11/2021 0:00,520,TRUE,9/11/2021 3:56
4866572,9/11/2021 0:00,574,FALSE,
4866756,9/11/2021 0:00,189,TRUE,9/11/2021 21:48
4866106,9/11/2021 0:00,311,FALSE,
4866479,9/11/2021 0:00,311,FALSE,
4865560,9/11/2021 0:00,431,TRUE,9/11/2021 7:25
4866341,9/11/2021 0:00,311,TRUE,9/11/2021 16:25
4866301,9/11/2021 0:00,503,TRUE,9/11/2021 16:36
4866181,9/11/2021 0:00,311,TRUE,9/11/2021 14:50
4866678,9/11/2021 0:00,352,TRUE,9/11/2021 21:05
4865300,9/11/2021 0:00,252,TRUE,9/12/2021 6:10
4865634,9/11/2021 0:00,592,TRUE,9/11/2021 6:30
4866248,9/11/2021 0:00,311,TRUE,9/11/2021 15:23
4865304,9/11/2021 0:00,524,TRUE,9/11/2021 16:33
4866259,9/11/2021 0:00,494,FALSE,
4866266,9/11/2021 0:00,200,FALSE,
4865858,9/11/2021 0:00,351,TRUE,10/6/2021 12:08
4866571,9/11/2021 0:00,191,TRUE,9/11/2021 22:33
4866608,9/11/2021 0:00,256,TRUE,9/12/2021 20:30
4865812,9/11/2021 0:00,311,FALSE,
4866781,9/11/2021 0:00,1007,FALSE,
4866562,9/11/2021 0:00,266,FALSE,
4865886,9/11/2021 0:00,591,TRUE,9/11/2021 20:05
4866723,9/11/2021 0:00,476,FALSE,
4865326,9/11/2021 0:00,186,TRUE,9/11/2021 21:08
4865476,9/11/2021 0:00,521,TRUE,9/11/2021 3:56
4866588,9/11/2021 0:00,311,TRUE,9/11/2021 19:16
4865466,9/11/2021 0:00,347,TRUE,9/11/2021 7:53
4866135,9/11/2021 0:00,587,TRUE,9/11/2021 14:18
4866415,9/11/2021 0:00,139,TRUE,9/19/2021 13:17
4866624,9/11/2021 0:00,293,TRUE,9/11/2021 20:40
4866374,9/11/2021 0:00,313,FALSE,
4866536,9/11/2021 0:00,189,TRUE,10/12/2021 1:32
4866598,9/11/2021 0:00,546,TRUE,9/11/2021 19:33
4865547,9/11/2021 0:00,510,TRUE,9/11/2021 5:45
4865796,9/11/2021 0:00,575,TRUE,9/11/2021 9:42
4866827,9/11/2021 0:00,256,TRUE,9/12/2021 13:54
4866799,9/11/2021 0:00,2000597,FALSE,
4866312,9/11/2021 0:00,54,TRUE,9/13/2021 12:15
4866207,9/11/2021 0:00,311,FALSE,
4866093,9/11/2021 0:00,466,TRUE,9/11/2021 15:33
4866042,9/11/2021 0:00,383,FALSE,
4866037,9/11/2021 0:00,347,TRUE,9/11/2021 14:23
4865705,9/11/2021 0:00,493,TRUE,9/14/2021 8:22
4866379,9/11/2021 0:00,316,TRUE,9/11/2021 17:26
4866152,9/11/2021 0:00,158,TRUE,9/13/2021 11:13
4866185,9/11/2021 0:00,527,TRUE,9/11/2021 14:39
4866288,9/11/2021 0:00,52,FALSE,
4865831,9/11/2021 0:00,291,FALSE,
4866303,9/11/2021 0:00,312,TRUE,9/14/2021 17:01
4865359,9/11/2021 0:00,165,TRUE,9/11/2021 1:40
4866853,9/11/2021 0:00,383,FALSE,
4865794,9/11/2021 0:00,394,TRUE,9/11/2021 15:05
4866196,9/11/2021 0:00,94,TRUE,9/11/2021 15:35
4865654,9/11/2021 0:00,2000593,TRUE,9/11/2021 6:50
4865900,9/11/2021 0:00,1008,FALSE,
4866688,9/11/2021 0:00,425,TRUE,9/12/2021 4:27
4866829,9/11/2021 0:00,200,FALSE,
4866665,9/11/2021 0:00,2000577,TRUE,9/11/2021 20:20
4865355,9/11/2021 0:00,511,FALSE,
4866256,9/11/2021 0:00,453,FALSE,
4865729,9/11/2021 0:00,1000252,FALSE,
4865872,9/11/2021 0:00,110,TRUE,9/11/2021 11:17
4865898,9/11/2021 0:00,2000574,TRUE,9/11/2021 10:59
4865299,9/11/2021 0:00,200,FALSE,
4866234,9/11/2021 0:00,395,TRUE,9/11/2021 15:46
4866110,9/11/2021 0:00,407,TRUE,9/11/2021 14:18
4866412,9/11/2021 0:00,293,TRUE,9/11/2021 18:46
4866465,9/11/2021 0:00,263,FALSE,
4865414,9/11/2021 0:00,102,TRUE,9/19/2021 14:29
4865979,9/11/2021 0:00,200,FALSE,
4865727,9/11/2021 0:00,410,TRUE,9/11/2021 8:21
4866495,9/11/2021 0:00,349,TRUE,9/11/2021 18:28
4866222,9/11/2021 0:00,354,TRUE,9/11/2021 20:50
4865996,9/11/2021 0:00,159,TRUE,9/12/2021 15:44
4865865,9/11/2021 0:00,311,TRUE,9/11/2021 10:43
4865433,9/11/2021 0:00,54,FALSE,
4865773,9/11/2021 0:00,523,TRUE,9/12/2021 9:33
4866224,9/11/2021 0:00,349,FALSE,
4865885,9/11/2021 0:00,312,TRUE,9/11/2021 15:10
4866545,9/11/2021 0:00,200,TRUE,9/11/2021 18:53
4865589,9/11/2021 0:00,370,TRUE,9/14/2021 5:46
4865532,9/11/2021 0:00,350,TRUE,9/11/2021 5:00
4866270,9/11/2021 0:00,351,TRUE,9/14/2021 20:45
4865489,9/11/2021 0:00,245,TRUE,10/4/2021 6:48
4865805,9/11/2021 0:00,420,FALSE,
4866555,9/11/2021 0:00,244,TRUE,9/11/2021 18:40
4865833,9/11/2021 0:00,53,TRUE,9/11/2021 10:56
4866485,9/11/2021 0:00,514,TRUE,9/11/2021 18:25
4866492,9/11/2021 0:00,252,FALSE,
4866693,9/11/2021 0:00,121,TRUE,9/11/2021 21:03
4865840,9/11/2021 0:00,156,TRUE,9/11/2021 10:10
4866240,9/11/2021 0:00,311,FALSE,
4865527,9/11/2021 0:00,311,FALSE,
4866818,9/11/2021 0:00,2000311,TRUE,9/11/2021 22:22
4866273,9/11/2021 0:00,496,TRUE,9/11/2021 20:30
4865538,9/11/2021 0:00,422,TRUE,9/11/2021 6:05
4865669,9/11/2021 0:00,420,FALSE,
4866874,9/11/2021 0:00,290,TRUE,9/12/2021 2:27
4865280,9/11/2021 0:00,315,TRUE,9/11/2021 0:58
4865539,9/11/2021 0:00,252,FALSE,
4865493,9/11/2021 0:00,420,FALSE,
4866238,9/11/2021 0:00,1000252,FALSE,
4865710,9/11/2021 0:00,200,TRUE,9/22/2021 15:14
4866085,9/11/2021 0:00,524,TRUE,9/11/2021 13:10
4866471,9/11/2021 0:00,574,TRUE,9/11/2021 17:59
4866046,9/11/2021 0:00,529,TRUE,11/13/2021 20:12
4866163,9/11/2021 0:00,273,FALSE,
4865287,9/11/2021 0:00,120,FALSE,
4865485,9/11/2021 0:00,311,FALSE,
4866552,9/11/2021 0:00,128,TRUE,9/11/2021 18:38
4865379,9/11/2021 0:00,496,TRUE,9/11/2021 2:36
4866089,9/11/2021 0:00,311,FALSE,
4865935,9/11/2021 0:00,311,FALSE,
4865844,9/11/2021 0:00,424,TRUE,9/13/2021 10:12
4865361,9/11/2021 0:00,167,TRUE,9/11/2021 1:41
4865974,9/11/2021 0:00,311,FALSE,
4865823,9/11/2021 0:00,351,TRUE,9/11/2021 16:28
4865810,9/11/2021 0:00,520,TRUE,9/11/2021 11:09
4865737,9/11/2021 0:00,311,FALSE,
4865963,9/11/2021 0:00,521,TRUE,9/11/2021 11:45
4866798,9/11/2021 0:00,592,TRUE,9/11/2021 22:25
4866233,9/11/2021 0:00,2000312,FALSE,
4866457,9/11/2021 0:00,311,TRUE,9/12/2021 7:31
4865573,9/11/2021 0:00,575,TRUE,9/11/2021 5:45
4866703,9/11/2021 0:00,2000596,TRUE,9/11/2021 20:47
4865370,9/11/2021 0:00,495,TRUE,9/11/2021 2:10
4865774,9/11/2021 0:00,200,FALSE,
4866599,9/11/2021 0:00,289,TRUE,9/12/2021 20:10
4865541,9/11/2021 0:00,545,TRUE,9/11/2021 5:06
4866400,9/11/2021 0:00,255,TRUE,9/11/2021 17:22
4866635,9/11/2021 0:00,522,TRUE,9/15/2021 16:00
4866569,9/11/2021 0:00,311,FALSE,
4866895,9/11/2021 0:00,589,TRUE,9/12/2021 0:33
4866420,9/11/2021 0:00,428,FALSE,
4866580,9/11/2021 0:00,504,TRUE,9/11/2021 20:23
4865643,9/11/2021 0:00,351,TRUE,9/16/2021 9:13
4866372,9/11/2021 0:00,574,FALSE,
4866871,9/11/2021 0:00,102,TRUE,9/12/2021 3:38
4866173,9/11/2021 0:00,351,TRUE,9/13/2021 7:46
4866145,9/11/2021 0:00,513,TRUE,9/11/2021 14:40
4865975,9/11/2021 0:00,2000602,TRUE,9/14/2021 10:23
4865479,9/11/2021 0:00,522,TRUE,9/11/2021 3:56
4866764,9/11/2021 0:00,311,TRUE,9/11/2021 21:29
4866813,9/11/2021 0:00,565,TRUE,9/11/2021 23:08
4866073,9/11/2021 0:00,314,TRUE,9/12/2021 17:28
4866198,9/11/2021 0:00,529,TRUE,9/11/2021 14:46
4865733,9/11/2021 0:00,200,TRUE,9/11/2021 8:38
4866639,9/11/2021 0:00,504,TRUE,9/11/2021 20:02
4866311,9/11/2021 0:00,523,TRUE,9/12/2021 7:47
4865877,9/11/2021 0:00,575,FALSE,
4865526,9/11/2021 0:00,200,TRUE,9/11/2021 4:56
4866005,9/11/2021 0:00,311,FALSE,
4866407,9/11/2021 0:00,434,TRUE,9/15/2021 17:03
4866103,9/11/2021 0:00,311,TRUE,9/11/2021 13:50
4865425,9/11/2021 0:00,313,FALSE,
4865932,9/11/2021 0:00,309,TRUE,9/11/2021 11:33
4865913,9/11/2021 0:00,191,TRUE,10/21/2021 14:48
4866347,9/11/2021 0:00,155,TRUE,9/11/2021 16:46
4866843,9/11/2021 0:00,60,TRUE,9/12/2021 0:25
4866736,9/11/2021 0:00,350,FALSE,
4865534,9/11/2021 0:00,577,TRUE,9/11/2021 4:54
4865322,9/11/2021 0:00,575,TRUE,9/11/2021 1:26
4866730,9/11/2021 0:00,315,TRUE,9/11/2021 21:32
4866547,9/11/2021 0:00,478,TRUE,9/11/2021 20:00
4866496,9/11/2021 0:00,2000574,TRUE,9/11/2021 18:07
4866883,9/11/2021 0:00,311,TRUE,9/11/2021 23:52
4866338,9/11/2021 0:00,574,TRUE,9/11/2021 18:00
4865768,9/11/2021 0:00,1016,TRUE,9/11/2021 14:02
4865723,9/11/2021 0:00,274,TRUE,9/11/2021 9:31
4866068,9/11/2021 0:00,2000575,TRUE,9/11/2021 13:02
4865923,9/11/2021 0:00,200,TRUE,9/11/2021 11:18
4866225,9/11/2021 0:00,200,FALSE,
4866389,9/11/2021 0:00,577,TRUE,9/11/2021 17:14
4866362,9/11/2021 0:00,494,FALSE,
4866690,9/11/2021 0:00,493,FALSE,
4866427,9/11/2021 0:00,257,TRUE,9/11/2021 17:42
4865936,9/11/2021 0:00,478,TRUE,9/12/2021 16:43
4866686,9/11/2021 0:00,313,TRUE,9/12/2021 9:28
4865510,9/11/2021 0:00,2000311,TRUE,9/11/2021 4:38
4866393,9/11/2021 0:00,499,FALSE,
4866507,9/11/2021 0:00,137,TRUE,9/12/2021 2:01
4865914,9/11/2021 0:00,311,TRUE,9/11/2021 11:57
4865610,9/11/2021 0:00,2000574,FALSE,
4865536,9/11/2021 0:00,311,FALSE,
4866646,9/11/2021 0:00,315,FALSE,
4866330,9/11/2021 0:00,345,TRUE,9/11/2021 22:08
4866520,9/11/2021 0:00,311,TRUE,10/24/2021 19:46
4865543,9/11/2021 0:00,2000200,FALSE,
4865524,9/11/2021 0:00,576,TRUE,9/11/2021 4:49
4865776,9/11/2021 0:00,524,TRUE,9/11/2021 9:09
4866097,9/11/2021 0:00,311,FALSE,
4866529,9/11/2021 0:00,311,TRUE,9/11/2021 18:29
4865978,9/11/2021 0:00,311,FALSE,
4865362,9/11/2021 0:00,422,FALSE,
4865285,9/11/2021 0:00,312,FALSE,
4866704,9/11/2021 0:00,597,TRUE,9/12/2021 16:12
4865320,9/11/2021 0:00,263,FALSE,
4865482,9/11/2021 0:00,528,TRUE,9/11/2021 3:56
4865980,9/11/2021 0:00,136,TRUE,9/12/2021 11:13
4866796,9/11/2021 0:00,289,TRUE,9/28/2021 10:22
4865495,9/11/2021 0:00,584,TRUE,9/12/2021 20:55
4865635,9/11/2021 0:00,578,FALSE,
4865275,9/11/2021 0:00,527,TRUE,9/11/2021 2:48
4866774,9/11/2021 0:00,200,FALSE,
4866371,9/11/2021 0:00,1007,FALSE,
4866636,9/11/2021 0:00,159,TRUE,9/12/2021 12:16
4866767,9/11/2021 0:00,452,TRUE,9/12/2021 23:20
4866245,9/11/2021 0:00,90,TRUE,9/11/2021 17:25
4866681,9/11/2021 0:00,345,TRUE,9/11/2021 20:34
4865999,9/11/2021 0:00,311,TRUE,9/12/2021 3:04
4865349,9/11/2021 0:00,507,FALSE,
4866043,9/11/2021 0:00,432,FALSE,
4865486,9/11/2021 0:00,466,TRUE,10/9/2021 17:21
4866094,9/11/2021 0:00,2000575,TRUE,9/11/2021 13:24
4865363,9/11/2021 0:00,565,FALSE,
4866674,9/11/2021 0:00,2000587,TRUE,9/11/2021 20:17
4866500,9/11/2021 0:00,311,FALSE,
4866074,9/11/2021 0:00,311,TRUE,9/13/2021 19:08
4866023,9/11/2021 0:00,283,FALSE,
